47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,,459830,0.5,30.25,62910,0.2,17.72,22.15,28.44,36.29,45.28,36850,46080,59150,75490,94180,,,2011
47-2011,Boilermakers,,18850,6.6,27.23,56650,2.1,15.43,20.27,27.36,33.73,39.37,32090,42170,56910,70150,81880,,,2011
47-2021,Brickmasons and Blockmasons,,62560,2.3,24.4,50760,0.9,13.92,17.42,22.5,30.06,38.74,28950,36230,46800,62520,80570,,,2011
47-2022,Stonemasons,,11950,6.5,18.96,39430,2.1,10.8,13.58,17.62,22.77,28.83,22470,28260,36640,47370,59960,,,2011
47-2031,Carpenters,,578910,0.8,21.31,44330,0.4,11.96,15.01,19.24,26.23,34.56,24880,31230,40010,54560,71890,,,2011
47-2041,Carpet Installers,,24670,4.2,19.55,40650,1.5,10.29,13.33,17.67,24.02,32.27,21400,27740,36750,49950,67120,,,2011
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",,9660,7.1,18.67,38830,2.2,9.55,12.69,17,22.92,30.97,19870,26400,35360,47670,64420,,,2011
47-2043,Floor Sanders and Finishers,,4970,9.9,16.82,34990,2.3,10.32,12.58,16.04,20.31,24.72,21460,26170,33350,42250,51420,,,2011
47-2044,Tile and Marble Setters,,28630,3.5,19.65,40860,1.4,10.21,13.4,17.83,23.91,32.59,21230,27870,37080,49730,67780,,,2011
47-2051,Cement Masons and Concrete Finishers,,135330,1.7,18.93,39370,0.6,11.15,13.56,17.11,22.44,30.1,23180,28200,35600,46680,62600,,,2011
47-2053,Terrazzo Workers and Finishers,,3500,9.8,20.99,43660,3.1,12.09,15.33,19.83,26.43,32.78,25140,31890,41240,54980,68180,,,2011
47-2061,Construction Laborers,,779370,0.9,16.43,34170,0.5,9.05,11.03,14.3,19.61,28,18820,22940,29730,40800,58250,,,2011
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",,54120,2.4,18.99,39500,0.9,11.4,13.51,16.96,22.43,31.07,23720,28100,35270,46650,64610,,,2011
47-2072,Pile-Driver Operators,,3830,7.2,25.07,52140,3.3,12.85,16.73,21.88,32.42,40.79,26720,34810,45500,67440,84840,,,2011
47-2073,Operating Engineers and Other Construction Equipment Operators,,335410,1.0,21.98,45720,0.4,12.85,15.65,19.96,26.94,34.78,26730,32550,41510,56040,72350,,,2011
47-2081,Drywall and Ceiling Tile Installers,,75520,2.2,20.01,41620,0.9,11.87,14.51,17.78,23.58,33.18,24690,30170,36970,49040,69020,,,2011
47-2082,Tapers,,15340,3.6,23.51,48900,1.4,13.18,16.35,21.59,29.32,38.19,27420,34010,44910,60980,79430,,,2011
47-2111,Electricians,,512290,0.8,25.44,52910,0.5,14.61,18.06,23.71,31.38,39.75,30390,37570,49320,65260,82680,,,2011
47-2121,Glaziers,,41960,3.4,20.01,41620,1.1,11.35,14.35,17.96,23.32,33.23,23610,29840,37350,48510,69120,,,2011
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",,24170,4.4,17.71,36840,1.7,9.98,12.38,15.59,20.48,29.98,20750,25760,32420,42610,62360,,,2011
47-2132,"Insulation Workers, Mechanical",,28600,4.8,20.78,43220,1.5,12.09,14.72,18.27,24.88,34.16,25140,30610,37990,51750,71050,,,2011
47-2141,"Painters, Construction and Maintenance",,184820,1.5,18.67,38830,0.8,11.14,13.52,17.04,22.25,28.93,23170,28120,35430,46280,60170,,,2011
47-2142,Paperhangers,,4230,13.6,20.1,41810,4.2,11.57,14.71,18.16,24.82,32.74,24060,30590,37760,51620,68090,,,2011
47-2151,Pipelayers,,43570,2.4,18.98,39470,0.9,11.13,13.45,17.26,22.97,30.08,23160,27980,35900,47790,62570,,,2011
47-2152,"Plumbers, Pipefitters, and Steamfitters",,349320,1.1,24.92,51830,0.5,13.61,17.33,22.96,31.15,39.57,28310,36050,47750,64790,82310,,,2011
47-2161,Plasterers and Stucco Masons,,22810,4.3,20.07,41750,1.9,11.94,14.47,17.71,23.77,33.49,24840,30100,36830,49440,69660,,,2011
47-2171,Reinforcing Iron and Rebar Workers,,15730,5.7,21.83,45400,1.9,11.87,14.09,18.27,28.83,36.15,24690,29300,37990,59960,75190,,,2011
47-2181,Roofers,,95840,1.7,18.54,38570,0.9,10.79,13.28,16.96,22.44,28.89,22430,27630,35280,46670,60090,,,2011
47-2211,Sheet Metal Workers,,130670,2.0,22.37,46530,0.7,12.3,15.5,20.55,27.63,35.75,25580,32250,42730,57470,74350,,,2011
47-2221,Structural Iron and Steel Workers,,56920,2.5,24.11,50160,1.0,12.73,16.18,21.97,30.91,39.91,26490,33660,45690,64300,83020,,,2011
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,26750,2.9,14.65,30470,1.2,9.39,10.89,13.38,16.95,22.25,19520,22660,27820,35260,46270,,,2011
47-3012,Helpers--Carpenters,,40160,2.9,13.2,27470,0.8,8.58,10.1,12.69,15.78,18.22,17850,21020,26400,32820,37900,,,2011
47-3013,Helpers--Electricians,,65300,2.4,13.84,28780,0.7,9.37,10.93,13.28,16.15,18.73,19490,22740,27620,33580,38960,,,2011
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,10980,6.2,12.25,25490,1.8,8.47,9.71,11.3,13.78,16.84,17610,20190,23500,28670,35030,,,2011
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,51420,3.0,13.66,28420,1.5,8.87,10.53,12.99,15.86,18.56,18460,21900,27010,32990,38600,,,2011
47-3016,Helpers--Roofers,,12540,5.2,11.99,24930,1.9,8.28,9.49,11.18,13.71,16.9,17230,19740,23260,28520,35140,,,2011
47-3019,"Helpers, Construction Trades, All Other",,19020,4.0,13.14,27340,1.1,8.38,9.63,12.17,15.55,18.65,17430,20030,25320,32340,38790,,,2011
47-4011,Construction and Building Inspectors,,89620,1.5,26.43,54970,0.5,15.42,19.74,25.57,32.52,39.84,32080,41050,53180,67640,82870,,,2011
47-4021,Elevator Installers and Repairers,,20440,3.8,35.37,73560,1.0,19.44,28.09,36.09,43.36,50.84,40430,58430,75060,90190,105750,,,2011
47-4031,Fence Erectors,,21000,5.7,15.31,31850,1.6,9.35,11.27,14.22,17.97,22.62,19450,23450,29580,37380,47050,,,2011
47-4041,Hazardous Materials Removal Workers,,36270,2.7,20.07,41750,0.9,12.14,14.59,18.33,24.7,31.74,25260,30340,38120,51370,66020,,,2011
47-4051,Highway Maintenance Workers,,143760,1.2,17.47,36340,0.5,10.57,13.28,16.93,21.04,25.57,21980,27630,35220,43770,53190,,,2011
47-4061,Rail-Track Laying and Maintenance Equipment Operators,,15590,5.3,21.78,45300,2.4,14.13,17.69,21.64,26.31,29.91,29400,36800,45000,54730,62220,,,2011
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,,24940,3.0,17.13,35630,0.9,10.29,12.81,16.22,20.59,25.95,21410,26630,33740,42840,53970,,,2011
47-4091,Segmental Pavers,,1330,28.3,16.27,33850,3.5,10.33,12.73,15.55,19.61,23.51,21490,26480,32340,40780,48910,,,2011
47-4799,"Construction and Related Workers, All Other*",,39160,4.0,18.39,38250,1.2,10.54,13.34,16.92,22.1,28.83,21930,27740,35200,45970,59960,,,2011
47-5011,"Derrick Operators, Oil and Gas",,19480,6.0,22.66,47120,1.0,15.34,18.08,21.74,26.56,31.86,31900,37610,45220,55230,66270,,,2011
47-5012,"Rotary Drill Operators, Oil and Gas",,21650,5.6,28.15,58540,2.4,15.1,18.35,24.67,32.53,45.45,31400,38170,51310,67670,94540,,,2011
47-5013,"Service Unit Operators, Oil, Gas, and Mining",,46880,3.9,21.48,44670,1.1,13.15,15.85,19.59,25.13,31.82,27340,32960,40750,52270,66180,,,2011
47-5021,"Earth Drillers, Except Oil and Gas",,17020,4.3,20.62,42900,1.1,13.07,15.77,19.33,23.92,29.27,27190,32800,40200,49750,60880,,,2011
47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",,5210,4.1,22.62,47040,1.5,15.61,18.18,21.81,26.35,30.83,32460,37810,45370,54800,64120,,,2011
47-5041,Continuous Mining Machine Operators,,12280,6.1,23.88,49680,1.5,16.11,19.96,24.33,27.88,31.86,33510,41520,50620,57990,66260,,,2011
47-5042,Mine Cutting and Channeling Machine Operators,,5850,7.3,22.58,46960,1.9,15.02,17.81,23.6,26.92,28.93,31250,37050,49090,55990,60180,,,2011
47-5049,"Mining Machine Operators, All Other",,2980,9.7,22.01,45790,2.3,14.83,18.54,21.94,25.93,28.92,30850,38570,45630,53930,60150,,,2011
47-5051,"Rock Splitters, Quarry",,3600,8.7,16.31,33920,2.3,9.79,12.46,15.63,19.33,23.2,20350,25920,32510,40200,48260,,,2011
47-5061,"Roof Bolters, Mining",,6060,5.0,25.52,53090,1.1,20.23,22.97,25.54,28.1,31.78,42090,47780,53130,58450,66110,,,2011
47-5071,"Roustabouts, Oil and Gas",,51540,3.7,16.67,34680,0.9,10.51,12.69,15.86,19.76,24.78,21860,26390,32980,41100,51550,,,2011
47-5081,Helpers--Extraction Workers,,23970,6.5,17.36,36110,2.7,10.56,12.69,15.8,20.82,27.11,21960,26390,32870,43310,56390,,,2011
47-5099,"Extraction Workers, All Other",,8590,9.6,19.47,40500,1.6,12.35,15.46,19.25,22.45,27.41,25690,32150,40030,46690,57010,,,2011
49-0000,"Installation, Maintenance, and Repair Occupations",major,4988980,0.3,20.86,43390,0.1,10.84,14.43,19.52,26.33,33.28,22540,30020,40600,54770,69230,,,2011
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",,418530,0.5,29.9,62190,0.2,17.38,22.09,28.77,36.28,44.41,36150,45940,59850,75460,92380,,,2011
49-2011,"Computer, Automated Teller, and Office Machine Repairers",,111690,1.7,18.44,38360,0.6,10.73,13.48,17.48,22.37,27.78,22310,28030,36360,46520,57790,,,2011
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairs",,12920,8.6,21.27,44250,2.0,12.6,15.5,20.27,26.61,32.53,26200,32230,42160,55350,67660,,,2011
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",,199240,1.5,25.42,52870,0.4,14.79,19.28,25.94,31.81,35.53,30770,40090,53960,66170,73890,,,2011
49-2091,Avionics Technicians,,17070,5.4,26.15,54390,1.0,18.13,22.3,26.31,30.61,34.7,37710,46380,54720,63670,72170,,,2011
49-2092,"Electric Motor, Power Tool, and Related Repairers",,18710,5.2,18.3,38050,1.2,10.08,13.43,17.26,22,28.27,20970,27940,35890,45750,58790,,,2011
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",,14410,5.2,25.04,52080,1.4,16.1,19.3,23.95,30.11,35.42,33490,40150,49810,62620,73670,,,2011
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",,67220,1.6,25.2,52420,0.5,15.66,20.06,25.16,29.9,35.1,32570,41720,52320,62190,73010,,,2011
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",,23850,2.6,31.71,65950,0.7,22.54,27.37,32.43,36.27,42.05,46890,56930,67450,75440,87460,,,2011
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",,13610,5.1,15.81,32890,1.8,9.62,11.45,14.52,18.32,23.46,20000,23820,30200,38100,48810,,,2011
49-2097,Electronic Home Entertainment Equipment Installers and Repairers,,27580,4.7,17.48,36360,1.4,10.21,12.65,16.57,21.4,26.78,21240,26320,34470,44510,55710,,,2011
49-2098,Security and Fire Alarm Systems Installers,,56330,2.8,20.24,42110,1.0,12.18,15.31,19.01,23.98,30.3,25340,31840,39540,49880,63020,,,2011
49-3011,Aircraft Mechanics and Service Technicians,,117320,3.4,26.2,54500,0.7,16.65,21.63,26.25,30.79,35.68,34630,45000,54590,64040,74210,,,2011
49-3021,Automotive Body and Related Repairers,,131040,1.4,19.99,41570,0.7,10.83,14.44,18.36,24.14,31.27,22530,30040,38180,50200,65030,,,2011
49-3022,Automotive Glass Installers and Repairers,,13690,6.0,16.52,34360,1.5,9.96,12.61,16.21,19.71,23.36,20710,26230,33720,41000,48580,,,2011
49-3023,Automotive Service Technicians and Mechanics,,589750,0.7,18.54,38560,0.3,9.91,12.91,17.39,22.86,28.65,20620,26850,36180,47540,59600,,,2011
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,,222940,1.1,20.63,42910,0.3,12.74,16.02,20.02,24.74,29.61,26490,33310,41640,51450,61590,,,2011
49-3041,Farm Equipment Mechanics and Service Technicians,,32100,2.3,16.92,35190,0.6,10.67,13.23,16.46,20.16,23.85,22190,27520,34230,41920,49620,,,2011
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",,109810,1.4,22.48,46770,0.4,14.62,17.59,21.92,26.62,31.37,30400,36590,45600,55370,65250,,,2011
49-3043,Rail Car Repairers,,19480,4.3,22.5,46800,1.6,13.49,17.15,22.95,27.38,31.65,28060,35680,47740,56950,65840,,,2011
49-3051,Motorboat Mechanics and Service Technicians,,16770,3.9,17.87,37170,1.2,10.42,13.38,17.08,21.71,26.73,21680,27820,35520,45150,55610,,,2011
49-3052,Motorcycle Mechanics,,15010,4.0,16.44,34190,1.0,9.98,12.48,15.58,19.32,24.02,20770,25960,32410,40190,49960,,,2011
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,,26610,2.9,15.06,31330,0.7,9.38,11.57,14.52,17.82,21.85,19510,24060,30200,37060,45440,,,2011
49-3091,Bicycle Repairers,,9950,7.1,11.76,24460,1.4,8.29,9.24,11.16,13.77,16.61,17230,19210,23210,28650,34540,,,2011
49-3092,Recreational Vehicle Service Technicians,,10110,4.8,17.26,35900,1.2,10.38,12.99,16.35,20.59,25.94,21590,27020,34000,42830,53960,,,2011
49-3093,Tire Repairers and Changers,,94740,2.2,12.19,25350,0.7,8.27,9.41,11.27,14.06,17.84,17200,19570,23440,29250,37100,,,2011
49-9011,Mechanical Door Repairers,,14620,6.2,18.71,38920,1.6,11.33,13.88,17.62,22.21,27.82,23580,28880,36640,46190,57870,,,2011
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",,42450,2.9,24.4,50740,0.8,13.58,17.49,23.85,31.01,36.12,28250,36380,49600,64500,75120,,,2011
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",,231160,1.4,21.89,45540,0.5,12.89,16.25,20.86,26.98,33.1,26810,33790,43380,56120,68840,,,2011
49-9031,Home Appliance Repairers,,34770,4.5,17.97,37370,1.1,9.63,12.99,17.04,21.88,28.06,20040,27010,35440,45500,58370,,,2011
49-9041,Industrial Machinery Mechanics,,292470,0.8,23.09,48030,0.3,14.8,17.95,22.25,27.68,33.61,30770,37330,46270,57570,69900,,,2011
49-9043,"Maintenance Workers, Machinery",,77980,1.5,19.77,41110,0.5,11.68,14.89,18.98,24.08,28.78,24300,30970,39490,50090,59860,,,2011
49-9044,Millwrights,,37730,2.7,24.35,50650,0.7,15.12,18.53,23.69,30.17,35,31440,38550,49270,62740,72800,,,2011
49-9045,"Refractory Materials Repairers, Except Brickmasons",,2040,6.1,21.57,44860,1.9,13.35,16.76,20.53,24.4,32.96,27770,34860,42700,50740,68570,,,2011
49-9051,Electrical Power-Line Installers and Repairers,,105570,1.9,28.58,59450,0.5,16.63,22.32,28.94,34.92,41.03,34580,46420,60190,72630,85340,,,2011
49-9052,Telecommunications Line Installers and Repairers,,148930,2.6,24.68,51330,0.8,13.21,17,24.87,32.37,36.01,27480,35350,51720,67320,74890,,,2011
49-9061,Camera and Photographic Equipment Repairers,,2650,10.6,20.07,41750,2.4,12.36,14.91,17.86,23.26,31.67,25700,31010,37140,48370,65870,,,2011
49-9062,Medical Equipment Repairers,,34710,2.4,22.6,47010,0.7,12.62,16.17,21.57,28.08,34.49,26250,33640,44870,58400,71730,,,2011
49-9063,Musical Instrument Repairers and Tuners,,6850,7.9,16.27,33850,1.7,9.25,11.56,14.95,19.25,25.71,19240,24050,31090,40050,53470,,,2011
49-9064,Watch Repairers,,2480,10.5,19.51,40590,3.0,9.13,12.99,18.82,23.72,30.44,18990,27030,39140,49330,63320,,,2011
49-9069,"Precision Instrument and Equipment Repairers, All Other",,12230,4.3,24.99,51970,1.2,15.49,19.34,24.87,29.91,35.27,32210,40220,51730,62200,73370,,,2011
49-9071,"Maintenance and Repair Workers, General",,1225450,0.4,17.75,36930,0.2,10.01,12.81,16.84,21.81,27.3,20820,26650,35030,45370,56780,,,2011
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",,36940,2.6,15.58,32400,0.8,9.45,11.8,14.82,18.46,22.66,19660,24540,30820,38400,47120,,,2011
49-9092,Commercial Divers,,3760,12.1,28.19,58640,2.6,15.15,18.38,25.26,33.94,45.5,31510,38240,52550,70580,94630,,,2011
49-9093,"Fabric Menders, Except Garment",,760,10.7,14.22,29580,3.9,9.06,10.68,13.45,16.91,21.49,18840,22210,27970,35170,44700,,,2011
49-9094,Locksmiths and Safe Repairers,,16200,3.5,18.5,38490,1.0,10.12,13.29,17.63,22.91,28.24,21050,27640,36680,47640,58750,,,2011
49-9095,Manufactured Building and Mobile Home Installers,,4320,7.8,14.59,30350,2.3,8.92,10.85,13.7,17.47,21.77,18540,22560,28490,36350,45280,,,2011
49-9096,Riggers,,13750,5.2,21.39,44480,1.3,12.64,15.88,20.68,26.13,31.1,26280,33020,43020,54360,64680,,,2011
49-9097,Signal and Track Switch Repairers,,8300,5.5,26.06,54210,2.0,18.04,23.15,26.25,29.78,34.83,37510,48150,54610,61940,72450,,,2011
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",,122820,1.5,12.78,26580,0.4,8.26,9.31,11.57,15.01,19.08,17180,19370,24060,31230,39700,,,2011
49-9799,"Installation, Maintenance, and Repair Workers, All Other*",,119580,1.9,19.07,39670,0.7,9.99,12.91,17.65,24.1,29.64,20780,26860,36710,50120,61650,,,2011
51-0000,Production Occupations,major,8365980,0.3,16.45,34220,0.2,8.95,10.99,14.74,20.07,26.88,18620,22860,30670,41740,55910,,,2011
51-1011,First-Line Supervisors of Production and Operating Workers,,559350,0.4,27.35,56890,0.2,15.57,19.77,25.8,33.57,42.26,32390,41120,53670,69820,87900,,,2011
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",,36570,6.0,23.23,48310,1.9,13.76,17.24,22.22,30.4,34.15,28620,35850,46210,63240,71030,,,2011
51-2021,"Coil Winders, Tapers, and Finishers",,13670,4.2,14.98,31150,1.3,9.63,11.42,14.15,17.6,21.73,20020,23750,29430,36610,45190,,,2011
51-2022,Electrical and Electronic Equipment Assemblers,,187920,1.7,15.04,31290,0.7,9.38,11.11,13.96,17.7,22.46,19520,23100,29030,36820,46710,,,2011
51-2023,Electromechanical Equipment Assemblers,,50320,4.1,15.77,32800,0.7,10.19,12.36,15.26,18.37,22.27,21190,25700,31730,38200,46320,,,2011
51-2031,Engine and Other Machine Assemblers,,36670,3.5,18.86,39230,1.9,11.89,13.97,17.51,22.66,28.36,24730,29050,36420,47140,58990,,,2011
51-2041,Structural Metal Fabricators and Fitters,,76050,2.0,17.63,36670,0.5,11.63,13.84,16.91,20.72,25.07,24190,28780,35170,43090,52150,,,2011
51-2091,Fiberglass Laminators and Fabricators,,19070,4.6,14.16,29440,1.0,9.26,11.17,13.72,16.77,19.55,19250,23240,28540,34880,40650,,,2011
51-2092,Team Assemblers,,952300,0.9,14.3,29740,0.7,8.67,10.25,13.22,17.14,22.31,18040,21330,27490,35650,46400,,,2011
51-2093,Timing Device Assemblers and Adjusters,,1000,11.3,15.2,31620,3.4,10,11.61,14.36,17.83,22.26,20800,24140,29870,37080,46290,,,2011
51-2099,"Assemblers and Fabricators, All Other",,265260,2.0,14.16,29450,0.9,8.48,9.87,12.56,16.91,23.24,17640,20530,26130,35170,48350,,,2011
51-3011,Bakers,,149910,1.6,12.1,25160,0.4,8.21,9.16,11.18,14.21,17.82,17070,19060,23250,29560,37070,,,2011
51-3021,Butchers and Meat Cutters,,130720,1.7,14.43,30000,0.5,8.7,10.45,13.68,17.81,21.74,18090,21730,28460,37040,45220,,,2011
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",,164650,2.7,11.44,23800,1.0,8.38,9.5,10.92,12.93,14.8,17430,19750,22720,26900,30780,,,2011
51-3023,Slaughterers and Meat Packers,,80110,3.7,11.63,24190,1.1,8.45,9.68,11.3,13.45,15.05,17570,20140,23490,27970,31290,,,2011
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",,18890,7.0,14.01,29140,1.6,8.71,10.31,13.26,17.14,21.09,18110,21430,27580,35650,43870,,,2011
51-3092,Food Batchmakers,,100210,2.7,13.26,27580,0.9,8.42,9.54,12.23,16.11,20.38,17510,19850,25430,33510,42390,,,2011
51-3093,Food Cooking Machine Operators and Tenders,,31020,3.2,12.89,26820,0.9,8.35,9.5,11.79,15.61,18.8,17360,19750,24520,32470,39110,,,2011
51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",,128870,1.9,17.56,36520,0.5,11.19,13.56,16.93,20.93,25.17,23260,28200,35220,43540,52360,,,2011
51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",,20370,2.5,23.3,48460,0.9,14.69,17.5,22.06,27.8,34.36,30550,36400,45890,57820,71470,,,2011
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",,75170,3.6,16.4,34120,1.5,10.05,12.4,15.53,18.88,23.17,20910,25800,32300,39270,48200,,,2011
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",,21790,4.5,16.77,34890,1.0,10.46,13.21,16.54,20,22.99,21760,27480,34410,41600,47810,,,2011
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",,35180,4.3,18.16,37780,1.6,10.96,14.14,17.75,21.64,26.28,22800,29410,36920,45020,54660,,,2011
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",,181160,1.4,14.97,31140,0.5,9.51,11.41,14.29,17.67,21.56,19770,23740,29720,36760,44850,,,2011
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,21560,3.0,17.02,35410,1.0,10.55,12.86,16.11,20.08,24.62,21930,26740,33510,41770,51200,,,2011
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,70450,1.8,15.79,32840,0.6,9.95,12.08,15.04,18.47,22.68,20690,25130,31280,38430,47180,,,2011
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,39930,2.8,17.89,37210,0.8,11.25,13.95,17.34,21.41,25.93,23390,29020,36070,44530,53940,,,2011
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",,21700,3.5,18.03,37510,1.3,10.72,13.71,17.37,21.69,26.67,22290,28510,36140,45110,55470,,,2011
51-4041,Machinists,,368510,1.0,19.48,40520,0.3,11.73,14.99,18.86,23.17,28.49,24390,31180,39220,48190,59260,,,2011
51-4051,Metal-Refining Furnace Operators and Tenders,,18050,4.4,19.27,40070,1.5,11.94,14.97,18.6,22.34,28.12,24840,31140,38680,46470,58500,,,2011
51-4052,"Pourers and Casters, Metal",,11070,4.7,17.08,35520,1.7,10.72,13.11,16.41,20.3,25.12,22300,27260,34140,42230,52260,,,2011
51-4061,"Model Makers, Metal and Plastic",,5780,5.8,22.34,46460,2.2,12.34,16.16,21.56,28.18,34.08,25670,33620,44850,58610,70890,,,2011
51-4062,"Patternmakers, Metal and Plastic",,4290,8.2,19.94,41470,1.6,11.98,15.24,19.21,24.63,28.68,24910,31700,39950,51220,59650,,,2011
51-4071,Foundry Mold and Coremakers,,11680,4.7,15.28,31790,1.1,9.85,11.87,14.81,17.89,21.72,20480,24690,30790,37210,45170,,,2011
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",,118300,1.9,14.61,30380,0.7,9.04,10.76,13.69,17.41,21.83,18790,22380,28480,36220,45400,,,2011
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,77290,1.9,16.61,34550,0.9,10.25,12.73,15.97,19.49,24.1,21320,26470,33220,40540,50130,,,2011
51-4111,Tool and Die Makers,,70320,1.7,23.16,48170,0.5,15.22,18.75,22.43,27.94,33.22,31660,39000,46650,58120,69090,,,2011
51-4121,"Welders, Cutters, Solderers, and Brazers",,316290,0.8,18.23,37920,0.3,11.78,14.12,17.27,21.35,26.56,24490,29370,35920,44410,55240,,,2011
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",,40350,2.4,17.36,36120,0.9,11.05,13.56,16.72,20.51,24.94,22980,28200,34770,42660,51880,,,2011
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",,20770,3.2,16.89,35130,1.3,10.56,12.93,16.15,20.25,25.01,21960,26900,33590,42110,52020,,,2011
51-4192,"Layout Workers, Metal and Plastic",,9600,4.1,19.23,39990,1.6,11.32,15.02,19.17,22.52,27.64,23540,31250,39870,46850,57490,,,2011
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",,31150,2.9,15.36,31960,0.8,9.71,11.53,14.25,18.09,22.74,20200,23980,29640,37640,47310,,,2011
51-4194,"Tool Grinders, Filers, and Sharpeners",,11860,3.5,17.15,35670,1.0,10.2,12.68,16.62,20.86,24.95,21210,26370,34570,43390,51890,,,2011
51-4199,"Metal Workers and Plastic Workers, All Other",,21720,3.7,16.79,34910,1.4,9.72,11.91,15.16,20.24,26.95,20210,24770,31540,42100,56050,,,2011
51-5111,Prepress Technicians and Workers,,43430,2.0,18.69,38870,0.8,10.65,13.9,17.82,22.5,28.01,22160,28910,37060,46800,58260,,,2011
51-5112,Printing Press Operators,,179220,1.3,17.19,35760,0.4,9.83,12.58,16.49,21.07,26.07,20440,26160,34290,43820,54220,,,2011
51-5113,Print Binding and Finishing Workers,,53980,2.6,14.98,31150,0.9,9.13,11.12,14.15,18.09,22.11,18990,23130,29420,37630,46000,,,2011
51-6011,Laundry and Dry-Cleaning Workers,,201180,1.2,10.28,21380,0.4,7.85,8.5,9.46,11.36,14.15,16320,17680,19670,23630,29430,,,2011
51-6021,"Pressers, Textile, Garment, and Related Materials",,52790,2.4,9.87,20530,0.6,7.84,8.47,9.35,11.01,13.05,16310,17620,19440,22900,27140,,,2011
51-6031,Sewing Machine Operators,,142860,1.8,11.1,23080,0.6,8.13,8.78,10.15,12.75,15.88,16900,18250,21120,26520,33030,,,2011
51-6041,Shoe and Leather Workers and Repairers,,5360,5.7,12.35,25680,2.1,8.19,9.12,11.26,14.64,18.09,17030,18970,23430,30450,37630,,,2011
51-6042,Shoe Machine Operators and Tenders,,3510,14.3,12.75,26520,4.3,8.34,9.2,12.18,15.98,18.18,17350,19130,25330,33240,37810,,,2011
51-6051,"Sewers, Hand",,5460,9.2,12.3,25590,2.6,8.32,9.24,11.32,13.97,17.91,17300,19220,23540,29050,37250,,,2011
51-6052,"Tailors, Dressmakers, and Custom Sewers",,25530,5.3,13.85,28800,1.7,8.43,9.77,12.6,16.83,21.77,17540,20330,26210,35000,45290,,,2011
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,,11870,4.5,12.01,24980,1.3,8.48,9.33,11.22,13.99,17.16,17640,19400,23350,29100,35680,,,2011
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",,15980,4.6,12.2,25380,1.2,8.36,9.3,11.39,14.32,17.64,17390,19350,23690,29770,36690,,,2011
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",,21160,2.9,12.86,26760,1.1,8.87,10.39,12.55,14.62,17.43,18440,21600,26110,30410,36260,,,2011
