47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,,474510,0.5,29.93,62260,0.2,17.41,21.83,28.21,36.21,45.2,36210,45400,58680,75310,94010,,,2010
47-2011,Boilermakers,,19030,6.4,26.8,55750,2.2,14.62,19.7,26.27,33.01,38.86,30410,40970,54640,68650,80830,,,2010
47-2021,Brickmasons and Blockmasons,,68520,2.3,24.09,50110,0.9,13.84,17.48,22.56,29.66,37.8,28790,36360,46930,61700,78630,,,2010
47-2022,Stonemasons,,11920,6.0,19.16,39850,1.8,11.33,13.9,17.87,22.83,29.5,23560,28910,37180,47480,61370,,,2010
47-2031,Carpenters,,620410,0.7,21.1,43890,0.3,11.85,14.76,19,25.9,34.45,24650,30710,39530,53880,71660,,,2010
47-2041,Carpet Installers,,25580,4.0,19.39,40320,1.5,10.16,13,17.35,24.21,32.58,21130,27050,36090,50350,67760,,,2010
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",,9480,6.5,18.99,39490,2.5,10.08,13.14,17.36,23.2,30.65,20970,27330,36100,48250,63760,,,2010
47-2043,Floor Sanders and Finishers,,5740,8.3,16.45,34220,2.5,10.16,12.26,15.07,19.63,25.06,21130,25500,31340,40830,52120,,,2010
47-2044,Tile and Marble Setters,,31670,3.3,20.11,41830,1.4,10.45,13.75,18.32,24.96,33.16,21730,28600,38110,51920,68980,,,2010
47-2051,Cement Masons and Concrete Finishers,,140950,1.7,18.89,39290,0.7,11.12,13.51,17.04,22.6,30.48,23130,28110,35450,47010,63400,,,2010
47-2053,Terrazzo Workers and Finishers,,3640,9.3,19.97,41530,3.2,11.63,14.55,18.62,24.28,30.6,24190,30270,38720,50510,63650,,,2010
47-2061,Construction Laborers,,777700,1.0,16.15,33590,0.5,8.93,10.93,14.08,19.16,27.66,18570,22730,29280,39850,57520,,,2010
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",,51830,2.5,18.28,38020,0.9,11.22,13.26,16.42,21.52,28.91,23330,27590,34150,44750,60120,,,2010
47-2072,Pile-Driver Operators,,4230,7.9,25.01,52020,2.6,13.14,16.91,23.01,33.85,39.09,27330,35180,47860,70420,81310,,,2010
47-2073,Operating Engineers and Other Construction Equipment Operators,,334730,0.8,21.55,44830,0.4,12.72,15.27,19.42,26.39,34.28,26460,31760,40400,54890,71310,,,2010
47-2081,Drywall and Ceiling Tile Installers,,82320,2.2,19.99,41570,0.9,11.76,14.37,17.94,24.04,33.01,24470,29890,37320,50010,68660,,,2010
47-2082,Tapers,,17690,3.3,23.35,48560,1.2,13.21,16.27,21.87,29.85,37.2,27480,33850,45490,62080,77380,,,2010
47-2111,Electricians,,514760,0.8,24.91,51810,0.5,14.13,17.61,23.2,30.71,38.89,29400,36630,48250,63880,80890,,,2010
47-2121,Glaziers,,40880,3.8,19.49,40540,1.2,10.94,13.75,17.61,23.03,32.12,22760,28600,36640,47900,66810,,,2010
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",,23380,4.6,17.37,36120,2.5,9.79,12.17,15.3,20.13,29.32,20360,25310,31830,41870,60990,,,2010
47-2132,"Insulation Workers, Mechanical",,28100,4.5,20.49,42620,1.4,12.03,14.55,18.1,24.87,33.88,25030,30270,37650,51740,70470,,,2010
47-2141,"Painters, Construction and Maintenance",,189840,1.4,18.08,37610,0.7,10.8,13.22,16.48,21.59,28.12,22450,27500,34280,44910,58480,,,2010
47-2142,Paperhangers,,4040,15.3,19.82,41230,3.8,11.8,15.18,18.08,23.99,31.7,24550,31570,37600,49900,65940,,,2010
47-2151,Pipelayers,,45320,2.5,18.38,38230,0.8,11,13.21,16.73,22.37,28.89,22880,27470,34800,46530,60090,,,2010
47-2152,"Plumbers, Pipefitters, and Steamfitters",,358790,1.2,24.21,50360,0.5,13.26,16.88,22.43,30.22,38.42,27580,35110,46660,62860,79920,,,2010
47-2161,Plasterers and Stucco Masons,,26430,5.0,19.75,41080,1.5,11.96,14.38,17.89,23.45,31.97,24880,29910,37210,48770,66500,,,2010
47-2171,Reinforcing Iron and Rebar Workers,,19590,5.3,21.48,44690,1.9,11.67,14.15,18.48,28.2,35.68,24280,29430,38430,58660,74210,,,2010
47-2181,Roofers,,99280,2.0,18.21,37880,0.9,10.59,12.95,16.45,22.21,29.14,22030,26940,34220,46190,60610,,,2010
47-2211,Sheet Metal Workers,,131600,2.2,21.98,45710,0.7,12.02,15.08,20.05,27.4,35.57,24990,31360,41710,57000,73980,,,2010
47-2221,Structural Iron and Steel Workers,,58460,2.5,23.42,48710,1.0,12.66,15.88,21.42,29.51,38.48,26330,33040,44540,61380,80030,,,2010
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,31160,2.7,14.65,30470,1.1,9.26,10.86,13.35,16.72,22.75,19260,22590,27780,34780,47330,,,2010
47-3012,Helpers--Carpenters,,46910,2.5,12.93,26890,0.6,8.47,10.01,12.38,15.28,17.96,17610,20810,25760,31780,37370,,,2010
47-3013,Helpers--Electricians,,72390,2.3,13.61,28300,0.7,9.4,10.9,13.08,15.52,18.5,19560,22670,27220,32280,38480,,,2010
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,12320,5.3,11.89,24730,1.5,8.32,9.59,11.2,13.56,16.15,17310,19950,23290,28200,33580,,,2010
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,57660,3.3,13.44,27950,1.2,8.78,10.48,12.85,15.44,18.4,18270,21800,26740,32120,38270,,,2010
47-3016,Helpers--Roofers,,12310,5.0,11.75,24450,1.1,8.29,9.52,11.21,13.52,15.95,17240,19810,23320,28120,33180,,,2010
47-3019,"Helpers, Construction Trades, All Other",,19570,3.9,13.29,27650,1.5,8.31,9.69,12.12,15.42,19.56,17290,20150,25200,32080,40680,,,2010
47-4011,Construction and Building Inspectors,,89270,1.4,26.11,54320,0.5,15.37,19.55,25.18,31.76,38.97,31970,40650,52360,66060,81050,,,2010
47-4021,Elevator Installers and Repairers,,20430,3.8,33.66,70010,1.0,18.78,26.23,34.09,41.56,48.74,39060,54570,70910,86450,101390,,,2010
47-4031,Fence Erectors,,20810,5.9,14.99,31170,1.6,9.3,11.16,13.93,17.59,22.37,19340,23220,28970,36580,46530,,,2010
47-4041,Hazardous Materials Removal Workers,,36910,3.0,19.61,40800,1.0,11.89,14.29,18.08,24.12,30.67,24720,29720,37600,50160,63800,,,2010
47-4051,Highway Maintenance Workers,,142530,1.1,17.23,35830,0.5,10.52,13.18,16.72,20.71,24.76,21890,27400,34780,43070,51500,,,2010
47-4061,Rail-Track Laying and Maintenance Equipment Operators,,15520,5.2,22.23,46230,2.5,14.5,17.84,22.1,26.69,30.25,30160,37110,45970,55520,62920,,,2010
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,,24350,3.2,17.05,35460,0.9,10.29,12.82,16.14,20.5,25.32,21410,26670,33570,42630,52660,,,2010
47-4091,Segmental Pavers,,1280,21.2,15.61,32480,3.7,10.48,12.19,14.63,18.51,22.72,21810,25360,30430,38490,47260,,,2010
47-4799,"Construction and Related Workers, All Other*",,42140,5.9,18.03,37510,1.0,10.1,12.83,16.59,21.42,29.07,21000,26680,34500,44560,60470,,,2010
47-5011,"Derrick Operators, Oil and Gas",,16930,5.7,21.53,44790,1.1,14.35,17.05,20.9,24.96,30.29,29850,35470,43470,51910,63000,,,2010
47-5012,"Rotary Drill Operators, Oil and Gas",,20230,5.7,28.84,59980,2.8,15.03,18.14,24.99,32.19,47.31,31260,37730,51980,66950,98410,,,2010
47-5013,"Service Unit Operators, Oil, Gas, and Mining",,36620,4.5,20.58,42810,1.1,12.83,15.19,18.71,24,31.22,26680,31590,38920,49920,64930,,,2010
47-5021,"Earth Drillers, Except Oil and Gas",,16200,4.1,20.22,42050,1.3,12.83,15.3,18.92,23.76,29.63,26680,31830,39350,49420,61630,,,2010
47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",,5710,4.5,22.3,46370,1.8,14.56,17.32,21.03,25.65,31,30280,36020,43730,53350,64480,,,2010
47-5041,Continuous Mining Machine Operators,,13060,6.8,23.22,48300,1.9,15.55,19.22,23.44,27.27,30.84,32340,39970,48750,56730,64140,,,2010
47-5042,Mine Cutting and Channeling Machine Operators,,6630,7.0,21.41,44530,1.8,13.48,16.74,21.61,25.35,28.44,28050,34820,44950,52720,59150,,,2010
47-5049,"Mining Machine Operators, All Other",,3200,8.6,21.16,44010,2.0,14.33,17.76,21.08,24.08,28.49,29810,36940,43850,50090,59260,,,2010
47-5051,"Rock Splitters, Quarry",,3390,8.5,14.84,30860,2.0,9.18,11.52,14.48,17.63,20.69,19100,23960,30120,36670,43030,,,2010
47-5061,"Roof Bolters, Mining",,5610,6.0,24.18,50290,1.4,19.69,21.44,23.97,26.84,29.74,40960,44600,49850,55820,61860,,,2010
47-5071,"Roustabouts, Oil and Gas",,48880,4.6,16.35,34020,1.1,10.36,12.35,15.27,19.24,24.56,21550,25690,31770,40020,51090,,,2010
47-5081,Helpers--Extraction Workers,,23400,6.8,17.82,37060,2.5,10.63,12.81,16.43,21.83,27.41,22110,26640,34170,45410,57010,,,2010
47-5099,"Extraction Workers, All Other",,6660,6.4,19.52,40600,1.9,12.41,14.89,18.8,22.44,28.74,25820,30960,39110,46670,59780,,,2010
49-0000,"Installation, Maintenance, and Repair Occupations",major,4928960,0.3,20.58,42810,0.1,10.74,14.23,19.29,25.92,32.42,22330,29600,40120,53920,67430,,,2010
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",,415900,0.5,29.5,61350,0.2,17.3,21.91,28.44,35.86,43.78,35980,45560,59150,74600,91060,,,2010
49-2011,"Computer, Automated Teller, and Office Machine Repairers",,110320,1.8,18.79,39080,0.6,10.87,13.74,17.92,22.91,28.18,22600,28590,37280,47660,58620,,,2010
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairs",,9590,11.2,20.23,42090,2.2,12.23,14.6,19.11,25.17,30.36,25430,30360,39740,52350,63140,,,2010
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",,190100,1.6,25.41,52850,0.4,14.99,19.87,26.3,31.12,35.07,31170,41330,54710,64720,72940,,,2010
49-2091,Avionics Technicians,,18320,4.1,25.02,52050,0.8,17.7,21.48,25.15,28.8,32.48,36810,44670,52320,59910,67560,,,2010
49-2092,"Electric Motor, Power Tool, and Related Repairers",,18740,3.8,18.2,37860,1.1,10.42,13.48,17.39,21.96,27.74,21670,28040,36170,45680,57700,,,2010
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",,12830,4.5,23.91,49730,1.3,15.52,18.79,23.27,28.59,33.09,32280,39090,48410,59470,68840,,,2010
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",,67550,1.7,25.06,52120,0.5,15.65,19.92,24.91,29.86,35.07,32550,41440,51820,62110,72940,,,2010
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",,23220,2.7,30.83,64120,0.7,21.66,26.55,31.36,35.54,40.62,45050,55220,65230,73920,84490,,,2010
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",,15630,5.6,14.65,30460,1.2,9.28,10.87,13.68,17.33,21.65,19310,22610,28450,36050,45020,,,2010
49-2097,Electronic Home Entertainment Equipment Installers and Repairers,,30840,4.3,16.87,35100,1.4,9.93,12.03,15.84,20.64,25.72,20650,25010,32940,42940,53500,,,2010
49-2098,Security and Fire Alarm Systems Installers,,57390,3.1,19.59,40760,0.9,11.96,14.83,18.51,23.37,29.53,24880,30840,38500,48600,61420,,,2010
49-3011,Aircraft Mechanics and Service Technicians,,117510,3.2,25.62,53280,0.7,16.17,20.99,25.68,29.94,34.74,33630,43660,53420,62280,72250,,,2010
49-3021,Automotive Body and Related Repairers,,129730,1.4,19.84,41270,0.6,11.05,14.5,18.33,24.02,30.92,22990,30160,38130,49960,64320,,,2010
49-3022,Automotive Glass Installers and Repairers,,14020,6.3,16.41,34120,1.5,9.93,12.52,15.94,19.55,24.02,20660,26040,33160,40670,49960,,,2010
49-3023,Automotive Service Technicians and Mechanics,,587510,0.7,18.36,38200,0.3,9.71,12.65,17.21,22.73,28.65,20200,26320,35790,47280,59590,,,2010
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,,222770,1.0,20.31,42250,0.3,12.76,15.85,19.64,24.3,29.24,26550,32970,40850,50550,60830,,,2010
49-3041,Farm Equipment Mechanics and Service Technicians,,30300,2.3,16.67,34680,0.6,10.61,13.09,16.17,19.59,23.66,22070,27220,33640,40740,49210,,,2010
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",,108540,1.4,22.18,46140,0.5,14.28,17.33,21.55,26.16,31.18,29710,36040,44830,54420,64850,,,2010
49-3043,Rail Car Repairers,,19280,4.7,22.31,46400,1.5,13.65,17.17,22.8,27.22,31.01,28390,35710,47410,56610,64500,,,2010
49-3051,Motorboat Mechanics and Service Technicians,,16850,4.3,17.96,37360,1.4,10.88,13.59,17.11,21.59,26.66,22620,28270,35600,44900,55440,,,2010
49-3052,Motorcycle Mechanics,,14750,3.9,16.32,33950,0.8,10.07,12.46,15.37,19.21,24.24,20950,25920,31980,39950,50420,,,2010
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,,25010,3.0,14.8,30790,0.8,9.21,11.34,14.22,17.56,21.5,19160,23580,29580,36530,44710,,,2010
49-3091,Bicycle Repairers,,9530,9.1,11.77,24490,1.3,8.28,9.27,11.38,13.8,16.09,17220,19280,23660,28710,33470,,,2010
49-3092,Recreational Vehicle Service Technicians,,9540,5.5,16.78,34900,1.3,10.37,12.87,15.66,19.77,25.02,21560,26780,32570,41110,52030,,,2010
49-3093,Tire Repairers and Changers,,94120,2.3,11.98,24920,0.6,8.28,9.4,11.14,13.7,17.3,17220,19540,23170,28500,35970,,,2010
49-9011,Mechanical Door Repairers,,13240,5.8,18.16,37780,1.5,10.91,13.62,17.2,21.62,26.94,22690,28340,35780,44970,56040,,,2010
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",,43430,3.1,23.74,49380,0.8,13.39,17.2,23.28,29.86,35.19,27850,35770,48430,62110,73190,,,2010
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",,224320,1.5,21.57,44860,0.5,12.74,15.98,20.45,26.49,32.18,26490,33230,42530,55100,66930,,,2010
49-9031,Home Appliance Repairers,,33180,3.4,17.54,36490,1.0,9.81,12.83,16.7,21.45,27.16,20400,26690,34730,44620,56500,,,2010
49-9041,Industrial Machinery Mechanics,,275370,0.8,22.65,47100,0.3,14.37,17.56,21.84,27.12,32.75,29880,36530,45420,56400,68130,,,2010
49-9043,"Maintenance Workers, Machinery",,69480,1.7,19.38,40310,0.6,11.27,14.39,18.49,23.62,28.67,23440,29930,38460,49130,59640,,,2010
49-9044,Millwrights,,36670,2.4,23.95,49820,0.6,14.96,18.3,23.25,29.48,34.86,31110,38060,48360,61310,72500,,,2010
49-9045,"Refractory Materials Repairers, Except Brickmasons",,2060,7.9,21.37,44450,2.0,13.49,16.93,20.36,24.29,32.12,28050,35220,42350,50530,66810,,,2010
49-9051,Electrical Power-Line Installers and Repairers,,105540,2.0,27.65,57510,0.5,16.19,21.32,27.9,33.87,39.64,33680,44340,58030,70450,82450,,,2010
49-9052,Telecommunications Line Installers and Repairers,,156350,2.1,24.08,50080,0.7,12.94,16.91,24.45,31.2,35.25,26910,35180,50850,64890,73320,,,2010
49-9061,Camera and Photographic Equipment Repairers,,2810,8.5,19.82,41220,2.3,11.19,14.04,17.87,24.13,31.19,23280,29190,37180,50200,64880,,,2010
49-9062,Medical Equipment Repairers,,32980,2.5,22.3,46380,0.8,12.52,15.95,21.39,27.67,33.78,26040,33170,44490,57550,70260,,,2010
49-9063,Musical Instrument Repairers and Tuners,,5650,8.3,16.75,34830,2.1,8.95,11.61,15.27,20.48,27.07,18620,24150,31760,42600,56300,,,2010
49-9064,Watch Repairers,,2240,10.9,18.73,38960,3.4,8.53,12.72,17.87,23.08,28.65,17750,26460,37180,48000,59590,,,2010
49-9069,"Precision Instrument and Equipment Repairers, All Other",,12640,3.8,24.66,51290,1.2,15.33,18.78,24.48,29.85,35.09,31890,39050,50910,62080,72980,,,2010
49-9071,"Maintenance and Repair Workers, General",,1217820,0.5,17.61,36630,0.2,10,12.75,16.7,21.65,26.96,20800,26530,34730,45030,56090,,,2010
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",,36240,3.1,15.36,31950,0.7,9.28,11.53,14.66,18.42,22.52,19290,23980,30490,38320,46830,,,2010
49-9092,Commercial Divers,,3720,12.4,27.12,56400,2.2,15.33,18.24,24.69,32.29,43.06,31890,37940,51360,67160,89560,,,2010
49-9093,"Fabric Menders, Except Garment",,690,11.2,13.16,27370,3.3,9.02,10.49,12.68,14.93,18.7,18750,21820,26380,31050,38890,,,2010
49-9094,Locksmiths and Safe Repairers,,15850,3.9,18.05,37550,1.1,10.07,12.9,17.09,22.41,27.63,20950,26830,35550,46610,57460,,,2010
49-9095,Manufactured Building and Mobile Home Installers,,5760,11.8,14.46,30070,2.0,9.18,11.34,13.83,16.86,20.92,19090,23600,28760,35060,43510,,,2010
49-9096,Riggers,,13660,5.0,21.37,44440,1.4,12.13,15.61,20.57,26.55,31.97,25230,32460,42780,55230,66490,,,2010
49-9097,Signal and Track Switch Repairers,,7400,5.2,24.8,51580,1.8,15.49,21.61,25.59,29.04,32.01,32220,44940,53230,60410,66580,,,2010
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",,123220,1.4,12.8,26620,0.4,8.12,9.36,11.66,15.08,19.26,16900,19460,24260,31360,40060,,,2010
49-9799,"Installation, Maintenance, and Repair Workers, All Other*",,118740,1.9,18.91,39330,0.7,9.9,12.81,17.51,24.02,29.67,20580,26640,36420,49970,61710,,,2010
51-0000,Production Occupations,major,8236340,0.3,16.24,33770,0.2,8.88,10.9,14.58,19.7,26.36,18480,22680,30330,40970,54830,,,2010
51-1011,First-Line Supervisors of Production and Operating Workers,,555260,0.4,27.01,56170,0.2,15.53,19.65,25.53,32.92,41.17,32300,40860,53090,68480,85640,,,2010
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",,36320,4.1,21.74,45230,1.9,12.96,15.59,21.55,27.99,31.69,26960,32420,44820,58220,65920,,,2010
51-2021,"Coil Winders, Tapers, and Finishers",,14930,3.8,14.42,29980,1.2,9.4,11.09,13.77,17.09,20.42,19550,23060,28650,35550,42480,,,2010
51-2022,Electrical and Electronic Equipment Assemblers,,180440,1.7,14.96,31110,0.6,9.43,11.16,13.99,17.7,22.32,19620,23210,29100,36810,46420,,,2010
51-2023,Electromechanical Equipment Assemblers,,48980,3.6,15.57,32380,0.7,9.91,12.08,15.21,18.26,22.06,20610,25120,31640,37970,45890,,,2010
51-2031,Engine and Other Machine Assemblers,,33310,4.4,18.75,38990,2.1,11.33,13.58,17.46,23.22,28.91,23560,28240,36310,48290,60130,,,2010
51-2041,Structural Metal Fabricators and Fitters,,79540,2.1,17.26,35900,0.5,11.23,13.51,16.6,20.19,24.49,23360,28090,34530,42000,50930,,,2010
51-2091,Fiberglass Laminators and Fabricators,,19060,4.1,14.24,29620,1.0,9.31,11.09,13.75,16.9,19.83,19350,23070,28600,35150,41250,,,2010
51-2092,Team Assemblers,,928170,0.9,14.05,29220,0.6,8.62,10.21,13.07,16.77,21.45,17930,21250,27180,34880,44620,,,2010
51-2093,Timing Device Assemblers and Adjusters,,1560,12.8,15.53,32300,2.5,9.49,11.44,15.02,18.92,23.01,19740,23800,31250,39350,47850,,,2010
51-2099,"Assemblers and Fabricators, All Other",,248090,1.6,14.92,31040,1.4,8.47,9.91,13,17.99,26.24,17620,20610,27040,37420,54570,,,2010
51-3011,Bakers,,140790,1.7,12.19,25350,0.5,8.13,9.18,11.27,14.38,17.94,16910,19090,23450,29910,37320,,,2010
51-3021,Butchers and Meat Cutters,,125910,1.8,14.51,30190,0.6,8.69,10.5,13.75,17.97,21.88,18060,21850,28600,37380,45500,,,2010
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",,163080,2.9,11.27,23440,0.7,8.33,9.37,10.74,12.49,15.03,17330,19500,22330,25980,31270,,,2010
51-3023,Slaughterers and Meat Packers,,88500,3.9,11.55,24010,1.1,8.32,9.51,11.24,13.46,15.28,17310,19790,23380,27990,31790,,,2010
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",,18710,5.8,13.91,28940,1.6,8.66,10.15,13.05,17.2,21.21,18020,21110,27140,35780,44120,,,2010
51-3092,Food Batchmakers,,97220,2.9,12.9,26820,1.0,8.28,9.36,11.85,15.46,19.6,17220,19470,24640,32160,40760,,,2010
51-3093,Food Cooking Machine Operators and Tenders,,32220,3.0,12.19,25360,0.7,8.12,9.22,11.24,14.45,17.92,16890,19180,23380,30060,37270,,,2010
51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",,123600,1.8,17.26,35890,0.5,10.85,13.31,16.7,20.45,24.66,22580,27690,34730,42550,51290,,,2010
51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",,16360,2.7,23.27,48400,0.8,14.48,17.61,22.07,27.66,34.47,30130,36620,45900,57540,71690,,,2010
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",,76260,3.2,16.3,33900,1.6,10.02,12.27,15.26,18.82,23.35,20840,25520,31730,39140,48560,,,2010
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",,22110,4.0,16.4,34100,0.9,10.58,12.85,16.13,19.47,22.75,22010,26730,33550,40500,47310,,,2010
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",,31900,4.7,18,37450,1.8,10.72,13.72,17.63,21.56,26.27,22290,28540,36680,44850,54640,,,2010
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",,182170,1.3,14.76,30690,0.5,9.44,11.35,14.12,17.44,21.05,19630,23610,29370,36270,43790,,,2010
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,22390,2.6,16.16,33620,0.8,10.33,12.61,15.56,19.04,22.84,21480,26230,32370,39590,47500,,,2010
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,70120,1.8,15.54,32310,0.7,9.87,11.89,14.74,18.23,22.53,20530,24720,30670,37920,46860,,,2010
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,40970,2.6,17.23,35830,0.8,10.83,13.33,16.66,20.66,24.78,22540,27730,34650,42980,51540,,,2010
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",,20520,3.3,18.05,37540,1.1,10.97,13.95,17.47,21.78,26.55,22820,29010,36340,45290,55220,,,2010
51-4041,Machinists,,352650,1.1,19.13,39780,0.3,11.59,14.73,18.52,22.9,27.91,24100,30630,38520,47620,58060,,,2010
51-4051,Metal-Refining Furnace Operators and Tenders,,15210,3.4,19.28,40100,1.4,12.3,15.24,18.49,22.45,27.59,25580,31700,38460,46690,57380,,,2010
51-4052,"Pourers and Casters, Metal",,11190,4.1,16.99,35350,2.4,10.69,13.1,16.36,20.18,24.92,22230,27240,34030,41970,51840,,,2010
51-4061,"Model Makers, Metal and Plastic",,6000,5.7,21.5,44730,2.1,11.86,15.13,20.55,27.49,33.35,24670,31470,42740,57190,69380,,,2010
51-4062,"Patternmakers, Metal and Plastic",,4390,5.8,19.04,39600,1.9,11.39,14.23,17.88,23.23,28.76,23690,29590,37200,48320,59820,,,2010
51-4071,Foundry Mold and Coremakers,,10040,5.0,15.36,31940,1.2,10.13,11.99,14.66,17.9,21.94,21070,24940,30500,37230,45630,,,2010
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",,114760,1.9,14.44,30030,0.7,9,10.7,13.54,17.13,21.65,18730,22260,28160,35620,45020,,,2010
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,69330,2.2,15.99,33250,0.7,10.08,12.3,15.3,18.8,23,20980,25570,31820,39090,47840,,,2010
51-4111,Tool and Die Makers,,66530,1.7,23.42,48710,0.7,15.34,18.75,22.56,28.08,33.57,31900,38990,46930,58410,69820,,,2010
51-4121,"Welders, Cutters, Solderers, and Brazers",,314260,0.8,17.96,37370,0.3,11.51,13.87,17.04,21.01,25.82,23940,28840,35450,43700,53690,,,2010
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",,38530,2.5,16.93,35220,0.9,11,13.38,16.26,19.62,24.01,22870,27820,33810,40820,49940,,,2010
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",,18300,3.1,16.42,34150,1.0,10.3,12.74,15.86,19.39,23.44,21420,26500,32990,40320,48760,,,2010
51-4192,"Layout Workers, Metal and Plastic",,8770,3.8,19.18,39890,1.7,11.3,14.81,19.15,22.6,27.63,23510,30810,39830,47020,57470,,,2010
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",,30580,3.0,14.88,30940,0.8,9.54,11.31,13.93,17.52,22.04,19840,23520,28980,36430,45830,,,2010
51-4194,"Tool Grinders, Filers, and Sharpeners",,11930,3.4,17.15,35660,1.1,10.39,12.89,16.56,20.65,24.81,21610,26800,34440,42960,51600,,,2010
51-4199,"Metal Workers and Plastic Workers, All Other",,24150,4.6,16.44,34190,1.3,9.69,11.69,14.83,19.63,26.09,20140,24310,30840,40820,54270,,,2010
51-5111,Prepress Technicians and Workers,,48070,2.2,18.26,37970,0.8,10.54,13.44,17.44,22.28,27.43,21930,27960,36280,46340,57060,,,2010
51-5112,Printing Press Operators,,191130,1.4,17,35370,0.5,9.74,12.34,16.19,20.79,25.73,20270,25660,33680,43250,53510,,,2010
51-5113,Print Binding and Finishing Workers,,54230,2.5,14.81,30800,0.9,8.93,10.92,13.9,17.98,22.08,18580,22710,28920,37400,45930,,,2010
51-6011,Laundry and Dry-Cleaning Workers,,204820,1.4,10.21,21230,0.4,7.71,8.4,9.4,11.33,14.07,16040,17470,19540,23570,29270,,,2010
51-6021,"Pressers, Textile, Garment, and Related Materials",,56600,2.5,9.85,20480,0.6,7.72,8.38,9.33,11,12.91,16050,17440,19400,22870,26850,,,2010
51-6031,Sewing Machine Operators,,147030,1.7,10.88,22630,0.5,7.89,8.65,9.9,12.46,15.28,16410,18000,20600,25910,31790,,,2010
51-6041,Shoe and Leather Workers and Repairers,,6010,9.2,11.87,24690,1.7,8.03,8.96,11.06,14.07,17.19,16710,18640,23000,29260,35750,,,2010
51-6042,Shoe Machine Operators and Tenders,,3180,14.3,12.96,26960,3.7,8.49,9.75,12.63,15.73,18.03,17670,20290,26280,32710,37510,,,2010
51-6051,"Sewers, Hand",,5770,8.8,12.11,25200,2.8,8.31,9.11,11.13,13.81,17.57,17280,18950,23140,28720,36550,,,2010
51-6052,"Tailors, Dressmakers, and Custom Sewers",,26250,5.7,13.63,28360,1.3,8.48,9.92,12.77,16.42,20.21,17630,20640,26560,34160,42030,,,2010
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,,12700,4.8,11.89,24720,1.3,8.47,9.21,11.04,13.95,16.88,17620,19160,22970,29010,35120,,,2010
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",,15000,5.0,12,24950,0.9,8.24,9.23,11.29,14.17,17.2,17140,19190,23490,29480,35770,,,2010
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",,21190,3.2,12.68,26360,1.1,8.7,10.26,12.44,14.49,17.11,18090,21330,25870,30130,35580,,,2010
